"Region","Type","Category","Month","month_12","month_4","month_3","month_2","new_inactive","new_active","old_active","old","new","old_inactive","active","inactive","total","sv_10","sv_20","sv_30","svo_10","svo_20","svo_30"
"Region7","retail","Restaurants","October",13,2,2,3,4,11,480,500,15,20,491,24,515,4,3,5,4,3,4
"Region7","retail","Restaurants","November",10,3,4,4,5,13,391,412,18,21,404,26,430,4,3,2,3,2,3
"Region7","retail","Airline","January",12,3,4,4,2,14,372,395,16,23,386,25,411,4,3,3,2,4,4
"Region7","retail","Airline","February",11,2,3,4,5,13,369,389,18,20,382,25,407,4,4,4,4,4,5
"Region7","retail","Airline","March",12,4,3,4,3,13,434,457,16,23,447,26,473,3,3,3,5,3,5
"Region7","retail","Airline","April",11,3,3,5,2,11,318,340,13,22,329,24,353,2,4,4,3,4,4
"Region7","retail","Airline","May",10,3,2,4,2,15,390,409,17,19,405,21,426,3,4,2,3,4,4
"Region7","retail","Airline","June",11,3,3,5,2,13,401,423,15,22,414,24,438,5,2,2,3,5,4
"Region7","retail","Airline","July",12,4,5,3,5,12,495,519,17,24,507,29,536,2,4,2,4,3,3
"Region7","retail","Airline","August",11,5,5,5,4,15,357,383,19,26,372,30,402,3,2,4,3,4,4
"Region7","retail","Airline","September",13,5,4,2,4,12,461,485,16,24,473,28,501,3,3,5,4,3,2
"Region7","retail","Airline","October",12,5,3,5,4,14,429,454,18,25,443,29,472,4,4,3,3,3,5
"Region7","retail","Airline","November",13,4,5,4,4,15,492,518,19,26,507,30,537,4,3,3,2,4,4
"Region7","retail","Hardware Store","January",11,3,3,2,3,12,493,512,15,19,505,22,527,5,3,3,4,2,5
"Region7","retail","Hardware Store","February",12,3,4,3,3,13,451,473,16,22,464,25,489,4,3,3,3,3,4
"Region7","retail","Hardware Store","March",13,3,3,3,2,10,426,448,12,22,436,24,460,2,4,4,5,4,2
"Region7","retail","Hardware Store","April",11,3,5,3,5,13,339,361,18,22,352,27,379,4,3,3,3,5,5
"Region7","retail","Hardware Store","May",11,3,3,5,4,14,426,448,18,22,440,26,466,3,3,3,5,5,4
"Region7","retail","Hardware Store","June",13,3,4,4,4,14,482,506,18,24,496,28,524,3,5,2,3,3,2
"Region7","retail","Hardware Store","July",12,4,4,3,4,15,384,407,19,23,399,27,426,5,4,4,4,3,3
"Region7","retail","Hardware Store","August",12,3,5,2,5,13,500,522,18,22,513,27,540,4,3,3,3,4,4
"Region7","retail","Hardware Store","September",11,5,3,3,4,11,307,329,15,22,318,26,344,3,4,4,2,3,3
"Region7","retail","Hardware Store","October",11,3,4,4,4,11,476,498,15,22,487,26,513,3,5,5,3,3,4
"Region7","retail","Hardware Store","November",11,2,2,3,5,12,335,353,17,18,347,23,370,4,4,3,4,5,5
"Region7","retail","Computer Store","January",11,2,3,5,3,14,340,361,17,21,354,24,378,3,4,2,4,2,2
"Region7","retail","Computer Store","February",12,5,3,2,3,10,352,374,13,22,362,25,387,5,4,5,4,5,3
"Region7","retail","Computer Store","March",11,4,3,3,3,11,340,361,14,21,351,24,375,2,5,3,4,3,3
"Region7","retail","Computer Store","April",13,5,4,2,2,11,431,455,13,24,442,26,468,4,3,2,3,4,2
"Region7","retail","Computer Store","May",13,3,4,3,3,12,336,359,15,23,348,26,374,4,4,5,4,2,3
"Region7","retail","Computer Store","June",10,5,2,5,2,12,446,468,14,22,458,24,482,3,2,4,4,4,5
"Region7","retail","Computer Store","July",11,4,4,4,3,14,323,346,17,23,337,26,363,4,3,4,3,4,4
"Region7","retail","Computer Store","August",13,4,5,4,3,14,365,391,17,26,379,29,408,2,3,3,3,5,2
"Region7","retail","Computer Store","September",12,2,5,4,4,15,341,364,19,23,356,27,383,4,5,3,5,5,3
"Region7","retail","Computer Store","October",10,4,3,4,3,14,434,455,17,21,448,24,472,3,4,4,3,3,4
"Region7","retail","Computer Store","November",11,5,3,4,3,15,436,459,18,23,451,26,477,3,4,3,4,4,3
"Region7","retail","Gaming Zone","January",12,4,3,2,4,14,321,342,18,21,335,25,360,5,5,2,4,4,4
"Region7","retail","Gaming Zone","February",10,3,5,5,3,14,493,516,17,23,507,26,533,2,4,3,2,4,5
"Region7","retail","Gaming Zone","March",12,4,3,4,5,10,486,509,15,23,496,28,524,4,4,4,3,3,3
"Region7","retail","Gaming Zone","April",12,3,4,4,4,15,391,414,19,23,406,27,433,4,3,4,4,5,5
"Region7","retail","Gaming Zone","May",11,5,5,4,3,11,419,444,14,25,430,28,458,5,2,3,2,3,4
"Region7","retail","Gaming Zone","June",11,4,4,4,3,14,381,404,17,23,395,26,421,4,5,2,3,4,4
"Region7","retail","Gaming Zone","July",11,4,3,5,4,13,386,409,17,23,399,27,426,3,4,4,4,3,5
"Region7","retail","Gaming Zone","August",10,5,5,3,4,12,381,404,16,23,393,27,420,3,4,2,4,2,4
"Region7","retail","Gaming Zone","September",12,3,4,3,4,12,484,506,16,22,496,26,522,2,4,5,2,5,3
"Region7","retail","Gaming Zone","October",13,4,4,4,3,13,346,371,16,25,359,28,387,5,3,4,3,5,4
"Region7","retail","Gaming Zone","November",11,3,5,5,4,11,342,366,15,24,353,28,381,3,4,5,2,5,3
"Region7","retail","Super MArket","January",10,3,4,3,2,11,477,497,13,20,488,22,510,3,4,4,3,3,3
"Region7","retail","Super MArket","February",13,5,4,3,2,14,336,361,16,25,350,27,377,3,3,3,2,3,5
"Region7","retail","Super MArket","March",11,3,3,3,2,14,313,333,16,20,327,22,349,3,5,3,4,2,4
"Region7","retail","Super MArket","April",11,4,3,3,3,15,405,426,18,21,420,24,444,2,3,4,5,4,2
"Region7","retail","Super MArket","May",11,5,4,2,5,12,354,376,17,22,366,27,393,5,4,3,3,3,2
"Region7","retail","Super MArket","June",10,5,3,3,4,13,303,324,17,21,316,25,341,4,4,4,3,3,4
"Region7","retail","Super MArket","July",12,4,3,4,4,11,419,442,15,23,430,27,457,2,5,3,4,4,4
"Region7","retail","Super MArket","August",12,5,3,4,5,11,435,459,16,24,446,29,475,3,3,4,3,4,5
"Region7","retail","Super MArket","September",11,4,3,3,4,11,486,507,15,21,497,25,522,2,3,3,2,3,5
"Region7","retail","Super MArket","October",11,3,4,3,3,15,361,382,18,21,376,24,400,3,4,2,4,3,5
"Region7","retail","Super MArket","November",13,2,3,3,4,14,433,454,18,21,447,25,472,3,4,4,3,3,3
"Region7","retail","Fast Food Centre","January",11,4,2,4,5,14,372,393,19,21,386,26,412,3,4,4,5,3,4
"Region7","retail","Fast Food Centre","February",10,5,4,4,4,12,492,515,16,23,504,27,531,2,4,3,5,3,3
"Region7","retail","Fast Food Centre","March",10,4,2,4,4,12,496,516,16,20,508,24,532,2,3,3,4,5,5
"Region7","retail","Fast Food Centre","April",13,4,2,4,3,11,413,436,14,23,424,26,450,2,3,3,2,3,3
"Region7","retail","Fast Food Centre","May",11,4,5,4,4,13,474,498,17,24,487,28,515,5,3,3,4,3,4
"Region7","retail","Fast Food Centre","June",10,4,3,3,2,10,306,326,12,20,316,22,338,3,4,3,5,4,5
"Region7","retail","Fast Food Centre","July",13,2,4,3,5,10,352,374,15,22,362,27,389,3,4,4,4,3,4
"Region7","retail","Fast Food Centre","August",11,4,4,3,5,13,337,359,18,22,350,27,377,5,3,4,3,3,2
"Region7","retail","Fast Food Centre","September",12,4,3,4,3,15,416,439,18,23,431,26,457,4,5,4,4,4,5
"Region7","retail","Fast Food Centre","October",10,3,4,3,3,14,400,420,17,20,414,23,437,2,3,2,4,5,5
"Region7","retail","Fast Food Centre","November",12,3,2,2,4,14,483,502,18,19,497,23,520,3,3,2,4,3,3
"Region7","holding","Retail Store","January",11,4,5,3,3,11,333,356,14,23,344,26,370,3,4,4,3,2,2
"Region7","holding","Retail Store","February",12,5,4,3,3,14,333,357,17,24,347,27,374,2,4,3,2,5,3
"Region7","holding","Retail Store","March",11,3,4,3,3,14,421,442,17,21,435,24,459,5,2,3,3,4,4
"Region7","holding","Retail Store","April",11,2,4,2,3,15,343,362,18,19,358,22,380,5,2,4,5,4,3
"Region7","holding","Retail Store","May",12,4,4,5,3,11,406,431,14,25,417,28,445,4,4,4,4,3,3
"Region7","holding","Retail Store","June",12,2,5,3,4,13,303,325,17,22,316,26,342,4,4,5,3,3,5
"Region7","holding","Retail Store","July",13,3,3,4,3,10,354,377,13,23,364,26,390,4,3,3,4,5,2
"Region7","holding","Retail Store","August",12,4,2,2,2,11,445,465,13,20,456,22,478,4,4,4,4,4,4
"Region7","holding","Retail Store","September",12,3,4,4,3,12,453,476,15,23,465,26,491,5,2,3,2,2,2
"Region7","holding","Retail Store","October",10,2,3,3,3,11,343,361,14,18,354,21,375,5,3,3,5,3,2
"Region7","holding","Retail Store","November",13,4,3,4,2,12,445,469,14,24,457,26,483,5,4,4,2,3,3
"Region7","holding","Kirana Store","January",12,4,3,3,4,12,355,377,16,22,367,26,393,5,4,3,4,3,4
"Region7","holding","Kirana Store","February",11,2,4,3,3,13,418,438,16,20,431,23,454,5,3,3,4,3,2
"Region7","holding","Kirana Store","March",11,3,3,5,5,12,399,421,17,22,411,27,438,3,5,4,4,4,4
"Region7","holding","Kirana Store","April",11,3,3,2,3,10,499,518,13,19,509,22,531,5,4,4,4,4,2
"Region7","holding","Kirana Store","May",10,5,5,4,3,10,372,396,13,24,382,27,409,4,3,2,5,3,4
"Region7","holding","Kirana Store","June",11,2,4,2,4,10,324,343,14,19,334,23,357,4,4,2,3,4,4
"Region7","holding","Kirana Store","July",12,4,3,4,3,13,368,391,16,23,381,26,407,3,3,5,3,3,3
"Region7","holding","Kirana Store","August",13,2,3,2,3,14,410,430,17,20,424,23,447,4,3,5,3,3,5
"Region7","holding","Kirana Store","September",13,3,4,4,3,14,336,360,17,24,350,27,377,4,4,4,2,4,3
"Region7","holding","Kirana Store","October",11,4,5,5,2,11,479,504,13,25,490,27,517,2,3,2,4,4,5
"Region7","holding","Kirana Store","November",12,3,5,3,4,10,402,425,14,23,412,27,439,4,4,4,4,5,3
"Region7","holding","Hotels","January",11,3,5,4,5,14,473,496,19,23,487,28,515,3,4,4,4,4,5
"Region7","holding","Hotels","February",11,3,3,3,3,10,369,389,13,20,379,23,402,2,4,3,2,5,3
"Region7","holding","Hotels","March",10,3,3,2,4,15,494,512,19,18,509,22,531,2,5,2,3,5,4
"Region7","holding","Hotels","April",13,5,3,3,5,12,494,518,17,24,506,29,535,3,3,2,3,2,2
"Region7","holding","Hotels","May",11,4,5,5,5,13,491,516,18,25,504,30,534,5,3,3,3,4,4
"Region7","holding","Hotels","June",13,5,3,2,2,14,396,419,16,23,410,25,435,3,3,3,2,5,5
"Region7","holding","Hotels","July",13,2,5,2,5,15,329,351,20,22,344,27,371,4,4,3,3,3,3
"Region7","holding","Hotels","August",10,3,3,4,2,15,339,359,17,20,354,22,376,4,3,5,3,5,4
"Region7","holding","Hotels","September",11,3,3,4,2,11,346,367,13,21,357,23,380,4,3,4,5,3,3
"Region7","holding","Hotels","October",11,5,3,4,3,11,433,456,14,23,444,26,470,5,4,3,4,2,4
"Region7","holding","Hotels","November",11,4,5,4,4,12,483,507,16,24,495,28,523,2,5,3,3,4,4
"Region7","holding","Restaurants","January",13,4,4,2,4,11,496,519,15,23,507,27,534,3,3,4,3,3,3
"Region7","holding","Restaurants","February",11,3,5,2,3,12,332,353,15,21,344,24,368,3,2,4,3,2,4
"Region7","holding","Restaurants","March",11,3,5,5,4,15,350,374,19,24,365,28,393,4,5,2,2,3,3
"Region7","holding","Restaurants","April",11,4,4,3,2,10,345,367,12,22,355,24,379,3,4,4,3,4,4
"Region7","holding","Restaurants","May",13,2,5,4,4,12,481,505,16,24,493,28,521,4,5,2,3,2,5
"Region7","holding","Restaurants","June",10,5,2,3,3,14,424,444,17,20,438,23,461,4,3,5,4,3,2
"Region7","holding","Restaurants","July",13,4,2,3,3,14,385,407,17,22,399,25,424,4,4,3,3,4,4
"Region7","holding","Restaurants","August",13,2,4,3,4,12,334,356,16,22,346,26,372,4,5,3,4,2,4
"Region7","holding","Restaurants","September",12,4,3,4,5,13,429,452,18,23,442,28,470,5,2,5,4,4,4
"Region7","holding","Restaurants","October",12,3,5,4,4,15,442,466,19,24,457,28,485,3,5,3,3,5,2
"Region7","holding","Restaurants","November",11,4,2,4,4,12,337,358,16,21,349,25,374,4,4,3,2,3,3
"Region7","holding","Airline","January",11,2,2,3,5,15,335,353,20,18,350,23,373,4,4,3,4,2,4
"Region7","holding","Airline","February",10,4,4,4,3,11,405,427,14,22,416,25,441,4,5,3,3,3,3
"Region7","holding","Airline","March",12,4,2,4,3,11,352,374,14,22,363,25,388,2,3,4,5,4,4
"Region7","holding","Airline","April",12,2,4,4,5,10,449,471,15,22,459,27,486,2,4,4,4,5,3
"Region7","holding","Airline","May",10,2,4,2,4,11,468,486,15,18,479,22,501,5,4,3,3,3,3
"Region7","holding","Airline","June",12,4,4,2,4,11,390,412,15,22,401,26,427,3,4,3,5,3,3
"Region7","holding","Airline","July",12,5,2,5,5,14,325,349,19,24,339,29,368,2,3,5,4,5,4
"Region7","holding","Airline","August",11,2,2,4,2,12,394,413,14,19,406,21,427,4,4,5,4,4,3
"Region7","holding","Airline","September",10,5,4,4,5,10,471,494,15,23,481,28,509,3,5,4,4,5,4
"Region7","holding","Airline","October",12,5,4,4,3,13,346,371,16,25,359,28,387,4,3,3,3,2,3
"Region7","holding","Airline","November",11,5,2,2,4,13,436,456,17,20,449,24,473,4,4,3,5,3,2
"Region7","holding","Hardware Store","January",12,3,4,4,4,12,354,377,16,23,366,27,393,4,4,4,3,4,4
"Region7","holding","Hardware Store","February",11,2,5,3,4,13,388,409,17,21,401,25,426,4,3,4,4,4,5
"Region7","holding","Hardware Store","March",11,2,4,4,2,14,496,517,16,21,510,23,533,4,3,4,4,2,3
"Region7","holding","Hardware Store","April",13,3,3,3,3,12,365,387,15,22,377,25,402,2,3,4,4,4,4
"Region7","holding","Hardware Store","May",11,2,3,3,4,10,422,441,14,19,432,23,455,4,3,4,4,3,4
"Region7","holding","Hardware Store","June",13,5,3,4,3,14,499,524,17,25,513,28,541,4,4,5,2,4,3
"Region7","holding","Hardware Store","July",11,5,4,3,2,10,476,499,12,23,486,25,511,5,3,3,3,5,2
"Region7","holding","Hardware Store","August",10,3,2,3,4,11,354,372,15,18,365,22,387,2,2,5,3,4,4
"Region7","holding","Hardware Store","September",10,4,3,2,2,12,384,403,14,19,396,21,417,4,4,3,3,3,3
"Region7","holding","Hardware Store","October",12,4,4,4,2,15,346,370,17,24,361,26,387,4,4,4,5,4,2
"Region7","holding","Hardware Store","November",13,4,4,3,5,14,469,493,19,24,483,29,512,2,4,3,5,5,2
"Region7","holding","Computer Store","January",11,4,3,2,3,15,473,493,18,20,488,23,511,4,5,4,3,4,2
"Region7","holding","Computer Store","February",12,3,4,3,4,10,372,394,14,22,382,26,408,4,5,2,3,3,4
"Region7","holding","Computer Store","March",12,3,3,3,2,14,306,327,16,21,320,23,343,2,3,4,4,3,5
"Region7","holding","Computer Store","April",12,4,3,4,3,10,354,377,13,23,364,26,390,4,4,3,2,5,5
"Region7","holding","Computer Store","May",13,4,4,5,5,10,331,357,15,26,341,31,372,4,3,4,4,5,4
"Region7","holding","Computer Store","June",12,3,3,3,4,10,373,394,14,21,383,25,408,5,3,4,3,3,5
"Region7","holding","Computer Store","July",12,3,3,3,3,14,415,436,17,21,429,24,453,3,5,5,3,4,2
"Region7","holding","Computer Store","August",11,4,3,3,3,13,349,370,16,21,362,24,386,3,4,3,3,5,3
"Region7","holding","Computer Store","September",11,4,2,4,3,11,304,325,14,21,315,24,339,3,3,3,4,2,3
"Region7","holding","Computer Store","October",10,4,5,3,4,14,496,518,18,22,510,26,536,2,5,3,4,5,4
"Region7","holding","Computer Store","November",11,4,5,3,3,13,453,476,16,23,466,26,492,5,2,2,4,4,3
"Region7","holding","Gaming Zone","January",11,4,3,3,2,15,489,510,17,21,504,23,527,4,5,4,4,4,5
"Region7","holding","Gaming Zone","February",12,3,2,5,5,13,415,437,18,22,428,27,455,5,5,3,2,4,5
"Region7","holding","Gaming Zone","March",10,4,4,4,4,13,477,499,17,22,490,26,516,2,4,4,4,4,3
"Region7","holding","Gaming Zone","April",13,2,5,3,4,12,491,514,16,23,503,27,530,2,4,4,4,4,3
"Region7","holding","Gaming Zone","May",12,2,3,3,3,11,420,440,14,20,431,23,454,3,3,2,4,3,4
"Region7","holding","Gaming Zone","June",11,3,3,4,5,13,479,500,18,21,492,26,518,3,4,3,3,3,5
"Region7","holding","Gaming Zone","July",11,4,5,4,3,14,325,349,17,24,339,27,366,4,5,3,4,2,3
"Region7","holding","Gaming Zone","August",11,3,4,4,5,12,463,485,17,22,475,27,502,2,3,3,3,3,3
"Region7","holding","Gaming Zone","September",12,3,3,4,2,14,411,433,16,22,425,24,449,4,3,3,3,5,5
"Region7","holding","Gaming Zone","October",10,5,2,3,4,11,422,442,15,20,433,24,457,3,2,2,5,2,5
"Region7","holding","Gaming Zone","November",12,2,4,4,3,13,355,377,16,22,368,25,393,3,4,3,5,4,5
"Region7","holding","Super MArket","January",12,3,2,5,3,14,390,412,17,22,404,25,429,3,5,2,5,5,3
"Region7","holding","Super MArket","February",12,3,4,4,4,10,353,376,14,23,363,27,390,4,3,5,2,4,3
"Region7","holding","Super MArket","March",13,3,4,2,3,13,400,422,16,22,413,25,438,3,2,2,4,2,4
"Region7","holding","Super MArket","April",11,3,4,5,3,13,402,425,16,23,415,26,441,3,5,4,5,4,3
"Region7","holding","Super MArket","May",13,4,4,4,4,13,333,358,17,25,346,29,375,4,5,2,3,3,5
"Region7","holding","Super MArket","June",13,5,2,2,3,13,401,423,16,22,414,25,439,5,3,3,4,4,4
"Region7","holding","Super MArket","July",13,4,3,4,3,13,303,327,16,24,316,27,343,4,2,4,3,5,3
"Region7","holding","Super MArket","August",11,3,4,4,3,12,349,371,15,22,361,25,386,3,3,3,4,3,3
"Region7","holding","Super MArket","September",11,4,4,5,5,13,498,522,18,24,511,29,540,3,3,4,4,4,3
"Region7","holding","Super MArket","October",10,2,2,3,5,13,362,379,18,17,375,22,397,4,2,4,2,2,5
"Region7","holding","Super MArket","November",12,4,3,5,4,13,399,423,17,24,412,28,440,3,2,4,5,4,3
"Region7","holding","Fast Food Centre","January",11,3,4,5,4,11,480,503,15,23,491,27,518,3,3,4,4,5,5
"Region7","holding","Fast Food Centre","February",11,4,3,3,5,13,415,436,18,21,428,26,454,5,3,5,4,3,5
"Region7","holding","Fast Food Centre","March",12,3,2,2,4,14,452,471,18,19,466,23,489,4,3,3,3,4,2
"Region7","holding","Fast Food Centre","April",13,4,3,2,3,10,341,363,13,22,351,25,376,4,2,5,5,5,3
"Region7","holding","Fast Food Centre","May",11,2,4,2,3,11,367,386,14,19,378,22,400,4,4,3,4,5,4
"Region7","holding","Fast Food Centre","June",12,3,2,5,4,11,359,381,15,22,370,26,396,4,3,3,4,2,5
"Region7","holding","Fast Food Centre","July",11,3,4,3,4,11,336,357,15,21,347,25,372,5,3,2,3,4,3
"Region7","holding","Fast Food Centre","August",11,4,3,5,5,12,380,403,17,23,392,28,420,2,5,2,3,2,4
"Region7","holding","Fast Food Centre","September",11,3,4,5,5,12,327,350,17,23,339,28,367,5,2,2,4,5,4
"Region7","holding","Fast Food Centre","October",12,2,3,2,4,11,499,518,15,19,510,23,533,5,4,5,5,3,4
"Region7","holding","Fast Food Centre","November",12,4,5,4,3,11,352,377,14,25,363,28,391,3,5,3,3,4,4
"Region8","retail","Retail Store","January",12,4,3,5,4,14,320,344,18,24,334,28,362,4,2,4,3,4,5
"Region8","retail","Retail Store","February",10,3,2,3,5,12,424,442,17,18,436,23,459,3,4,3,2,3,3
"Region8","retail","Retail Store","March",13,5,4,4,5,15,303,329,20,26,318,31,349,5,4,4,4,4,5
"Region8","retail","Retail Store","April",11,3,5,4,2,10,393,416,12,23,403,25,428,4,2,3,2,3,5
"Region8","retail","Retail Store","May",12,2,3,3,5,11,455,475,16,20,466,25,491,4,4,5,2,2,3
"Region8","retail","Retail Store","June",10,3,5,4,4,12,335,357,16,22,347,26,373,2,4,4,3,4,5
"Region8","retail","Retail Store","July",11,5,4,3,5,15,487,510,20,23,502,28,530,3,4,2,5,3,5
"Region8","retail","Retail Store","August",11,4,3,4,4,12,363,385,16,22,375,26,401,5,3,5,4,5,4
"Region8","retail","Retail Store","September",11,4,5,3,5,14,486,509,19,23,500,28,528,4,5,5,2,2,5
"Region8","retail","Retail Store","October",13,3,2,3,3,12,445,466,15,21,457,24,481,4,4,3,4,4,3
"Region8","retail","Retail Store","November",11,4,4,4,4,13,352,375,17,23,365,27,392,4,2,4,3,3,2
"Region8","retail","Kirana Store","January",10,4,3,2,3,11,440,459,14,19,451,22,473,4,4,3,3,4,3
"Region8","retail","Kirana Store","February",13,3,2,3,3,15,304,325,18,21,319,24,343,5,3,3,4,3,4
"Region8","retail","Kirana Store","March",11,3,4,4,2,13,376,398,15,22,389,24,413,5,5,4,4,5,3
"Region8","retail","Kirana Store","April",13,3,4,3,4,13,387,410,17,23,400,27,427,3,2,4,3,3,3
"Region8","retail","Kirana Store","May",11,5,5,3,3,15,362,386,18,24,377,27,404,5,3,2,5,5,3
"Region8","retail","Kirana Store","June",10,3,4,3,5,11,306,326,16,20,317,25,342,3,2,5,3,4,3
"Region8","retail","Kirana Store","July",12,4,5,3,4,13,320,344,17,24,333,28,361,4,5,3,3,4,5
"Region8","retail","Kirana Store","August",11,2,4,5,3,11,433,455,14,22,444,25,469,3,5,2,4,3,3
"Region8","retail","Kirana Store","September",11,3,2,3,4,13,492,511,17,19,505,23,528,3,4,4,3,4,3
"Region8","retail","Kirana Store","October",11,5,4,4,2,13,312,336,15,24,325,26,351,3,4,3,3,4,3
"Region8","retail","Kirana Store","November",12,4,4,3,3,15,400,423,18,23,415,26,441,4,3,3,5,3,3
"Region8","retail","Hotels","January",13,5,3,4,5,12,465,490,17,25,477,30,507,3,4,4,5,3,4
"Region8","retail","Hotels","February",10,2,3,4,3,12,375,394,15,19,387,22,409,3,3,4,4,3,4
"Region8","retail","Hotels","March",10,4,4,2,2,15,460,480,17,20,475,22,497,5,3,4,4,5,4
"Region8","retail","Hotels","April",11,4,4,4,2,11,435,458,13,23,446,25,471,3,4,5,3,3,4
"Region8","retail","Hotels","May",11,3,4,4,4,14,476,498,18,22,490,26,516,4,5,5,5,3,3
"Region8","retail","Hotels","June",13,5,3,5,3,11,474,500,14,26,485,29,514,4,3,4,5,3,3
"Region8","retail","Hotels","July",12,2,4,4,4,11,492,514,15,22,503,26,529,2,3,4,2,3,4
"Region8","retail","Hotels","August",13,2,4,3,3,13,378,400,16,22,391,25,416,3,5,5,2,2,4
"Region8","retail","Hotels","September",11,5,4,3,5,15,401,424,20,23,416,28,444,4,5,2,4,3,4
"Region8","retail","Hotels","October",11,4,3,2,4,11,301,321,15,20,312,24,336,4,2,3,4,5,3
"Region8","retail","Hotels","November",11,4,2,4,5,13,364,385,18,21,377,26,403,3,3,3,4,3,5
"Region8","retail","Restaurants","January",12,3,4,4,5,11,366,389,16,23,377,28,405,4,5,4,3,2,4
"Region8","retail","Restaurants","February",11,4,4,5,3,13,419,443,16,24,432,27,459,4,2,3,5,3,4
"Region8","retail","Restaurants","March",13,4,5,4,3,11,368,394,14,26,379,29,408,5,4,4,3,3,4
"Region8","retail","Restaurants","April",12,5,3,5,3,13,491,516,16,25,504,28,532,4,4,3,3,2,5
"Region8","retail","Restaurants","May",11,4,2,5,2,10,452,474,12,22,462,24,486,5,2,3,4,4,3
"Region8","retail","Restaurants","June",11,2,2,4,3,15,318,337,18,19,333,22,355,4,2,4,3,4,2
"Region8","retail","Restaurants","July",12,4,2,2,3,15,485,505,18,20,500,23,523,4,4,3,3,4,4
"Region8","retail","Restaurants","August",11,2,4,3,5,13,431,451,18,20,444,25,469,2,4,2,2,5,2
"Region8","retail","Restaurants","September",12,2,4,4,3,10,343,365,13,22,353,25,378,3,4,2,2,4,3
"Region8","retail","Restaurants","October",11,4,3,3,3,11,321,342,14,21,332,24,356,3,2,3,4,5,5
"Region8","retail","Restaurants","November",11,4,4,2,3,14,334,355,17,21,348,24,372,4,3,2,5,4,3
"Region8","retail","Airline","January",10,4,4,4,4,15,483,505,19,22,498,26,524,4,4,4,3,4,5
"Region8","retail","Airline","February",12,3,5,4,3,12,396,420,15,24,408,27,435,4,4,3,2,2,3
"Region8","retail","Airline","March",13,5,3,2,4,11,324,347,15,23,335,27,362,2,3,3,4,2,3
