"Region","Type","Category","Merchant_ID","Terminal_ID","Swipe_Amount_M1","Swipe_Amount_M2","Inactivity_Band"
"Region6","retail","Computer Store",1056118,50007855,89618.6606914271,365732.993333368,"3 Months Old Terminal"
"Region6","retail","Computer Store",1042305,50069091,244158.350934507,406189.225547947,"4 - 12  Months Old Terminal"
"Region6","retail","Computer Store",1039260,50059342,279107.480354141,18184.6969563048,"2 Months old Terminal"
"Region6","retail","Computer Store",1045088,50074376,388374.71528328,29603.7493315525,"2 Months old Terminal"
"Region6","retail","Computer Store",1066824,50067134,205439.432188403,6774.40307219513,"2 Months old Terminal"
"Region6","retail","Computer Store",1095482,50078588,304254.052544944,99675.8361412212,"4 - 12  Months Old Terminal"
"Region6","retail","Computer Store",1035676,50070598,445188.53600882,27813.5766466148,"2 Months old Terminal"
"Region6","retail","Computer Store",1018011,50080638,229881.771540036,293301.461191149,"2 Months old Terminal"
"Region6","retail","Computer Store",1071845,50035081,285014.569249004,84140.9469626378,"3 Months Old Terminal"
"Region6","retail","Computer Store",1092380,50006793,42297.0911751036,468691.998413764,"2 Months old Terminal"
"Region6","retail","Computer Store",1072332,50010899,47028.8875068072,215634.651220404,"> 12 Months"
"Region6","retail","Computer Store",1017629,50030336,475090.775524732,240521.81983646,"4 - 12  Months Old Terminal"
"Region6","retail","Computer Store",1050218,50080403,331566.800281871,418619.73339133,"New Terminal Inactive"
"Region6","retail","Computer Store",1099599,50024409,406009.451699676,495982.117146021,"> 12 Months"
"Region6","retail","Computer Store",1006355,50099432,405551.619913662,421513.790362282,"4 - 12  Months Old Terminal"
"Region6","retail","Computer Store",1092777,50057342,209423.320330679,455589.759695809,"3 Months Old Terminal"
"Region6","retail","Computer Store",1095307,50068266,358167.764887912,438703.032952501,"3 Months Old Terminal"
"Region6","retail","Gaming Zone",1060781,50047597,105847.357432824,474849.801706616,"New Terminal Inactive"
"Region6","retail","Gaming Zone",1095153,50078378,356683.429238619,115594.415828586,"> 12 Months"
"Region6","retail","Gaming Zone",1057417,50057471,487034.949138295,388310.09483966,"> 12 Months"
"Region6","retail","Gaming Zone",1077138,50092311,118566.463744268,140618.960456457,"2 Months old Terminal"
"Region6","retail","Gaming Zone",1022025,50065269,305714.726532577,88751.9177978393,"4 - 12  Months Old Terminal"
"Region6","retail","Gaming Zone",1062901,50024334,277211.113871541,408390.052035917,"4 - 12  Months Old Terminal"
"Region6","retail","Gaming Zone",1049526,50090069,211471.383939963,93865.0875245221,"2 Months old Terminal"
"Region6","retail","Gaming Zone",1081204,50012013,78061.9699743111,142319.274625741,"> 12 Months"
"Region6","retail","Gaming Zone",1001860,50035567,3060.39284495637,302406.592507614,"4 - 12  Months Old Terminal"
"Region6","retail","Gaming Zone",1047900,50032531,393499.239376746,294253.512151772,"4 - 12  Months Old Terminal"
"Region6","retail","Gaming Zone",1012805,50030028,343742.409175262,411579.064726131,"2 Months old Terminal"
"Region6","retail","Gaming Zone",1073448,50031670,403722.063931404,407001.31885428,"4 - 12  Months Old Terminal"
"Region6","retail","Gaming Zone",1057345,50048404,368633.277721237,252795.115604764,"2 Months old Terminal"
"Region6","retail","Gaming Zone",1007485,50064579,281109.268918866,76719.75322254,"3 Months Old Terminal"
"Region6","retail","Gaming Zone",1007902,50002594,278774.538039695,480874.013275141,"3 Months Old Terminal"
"Region6","retail","Gaming Zone",1032482,50058150,55773.6027876381,359674.222239293,"3 Months Old Terminal"
"Region6","retail","Super MArket",1017289,50029605,400903.226024238,192618.330401601,"2 Months old Terminal"
"Region6","retail","Super MArket",1022884,50062281,243093.678222038,163553.07025346,"New Terminal Inactive"
"Region6","retail","Super MArket",1005287,50024332,67660.3012403939,193658.753958065,"2 Months old Terminal"
"Region6","retail","Super MArket",1096547,50086724,489770.334382076,132336.351541337,"> 12 Months"
"Region6","retail","Super MArket",1007826,50098093,390475.72304518,131028.727410128,"2 Months old Terminal"
"Region6","retail","Super MArket",1041363,50044654,393215.853373287,258808.441806817,"2 Months old Terminal"
"Region6","retail","Super MArket",1026232,50057826,439669.998192461,416149.511296069,"2 Months old Terminal"
"Region6","retail","Super MArket",1030659,50035059,149766.807136359,166877.570225392,"3 Months Old Terminal"
"Region6","retail","Super MArket",1083080,50022541,119644.442156423,325639.298706781,"New Terminal Inactive"
"Region6","retail","Super MArket",1021019,50013790,207174.564626068,421998.196633998,"3 Months Old Terminal"
"Region6","retail","Super MArket",1094191,50023969,99715.600146912,234143.808573484,"New Terminal Inactive"
"Region6","retail","Super MArket",1047843,50042843,42347.1219250932,378070.186315104,"3 Months Old Terminal"
"Region6","retail","Super MArket",1094472,50006415,41521.1977961008,287337.505111704,"> 12 Months"
"Region6","retail","Super MArket",1057994,50024084,345998.300789623,485094.419906149,"3 Months Old Terminal"
"Region6","retail","Super MArket",1037839,50021759,377706.043271814,490996.775519801,"New Terminal Inactive"
"Region6","retail","Fast Food Centre",1023115,50087364,217309.475054964,63017.7833358757,"New Terminal Inactive"
"Region6","retail","Fast Food Centre",1083051,50026790,385883.909478318,30758.2147167996,"3 Months Old Terminal"
"Region6","retail","Fast Food Centre",1027968,50059893,373743.739558384,54539.5297778305,"> 12 Months"
"Region6","retail","Fast Food Centre",1073276,50034591,418693.245631875,201855.05975713,"3 Months Old Terminal"
"Region6","retail","Fast Food Centre",1077510,50093384,219195.856332313,251071.2083939,"> 12 Months"
"Region6","retail","Fast Food Centre",1043550,50020539,333008.145855973,169347.668156493,"4 - 12  Months Old Terminal"
"Region6","retail","Fast Food Centre",1047118,50026597,45546.0454146378,83536.3656387199,"> 12 Months"
"Region6","retail","Fast Food Centre",1056534,50032753,315806.85135792,161583.353533875,"> 12 Months"
"Region6","retail","Fast Food Centre",1039888,50079474,402108.983010054,92893.115101615,"2 Months old Terminal"
"Region6","retail","Fast Food Centre",1022814,50009310,331237.965452019,285503.638908966,"> 12 Months"
"Region6","retail","Fast Food Centre",1028563,50021691,91823.7504188437,329611.172086326,"3 Months Old Terminal"
"Region6","retail","Fast Food Centre",1007082,50071194,414481.910737464,331163.17940061,"New Terminal Inactive"
"Region6","retail","Fast Food Centre",1041286,50053875,25208.1751921214,448843.364136294,"> 12 Months"
"Region6","retail","Fast Food Centre",1097020,50082559,149606.788349571,213679.471311858,"4 - 12  Months Old Terminal"
"Region6","retail","Fast Food Centre",1067468,50061944,441195.9326535,403868.928144686,"3 Months Old Terminal"
"Region6","retail","Fast Food Centre",1044960,50010382,383430.49559975,130083.468564553,"4 - 12  Months Old Terminal"
"Region6","retail","Fast Food Centre",1067586,50091152,337980.082613183,311064.470523503,"3 Months Old Terminal"
"Region6","retail","Fast Food Centre",1019815,50041023,209629.273028811,340117.589546135,"3 Months Old Terminal"
"Region6","retail","Fast Food Centre",1094174,50061167,195184.876111802,98801.1637518648,"2 Months old Terminal"
"Region6","retail","Fast Food Centre",1089542,50096512,313203.298826935,63728.2448648475,"3 Months Old Terminal"
"Region6","retail","Fast Food Centre",1051073,50069314,5992.73484479636,123797.772022663,"2 Months old Terminal"
"Region6","retail","Fast Food Centre",1096303,50046694,131408.074140549,147021.326409187,"4 - 12  Months Old Terminal"
"Region6","holding","Retail Store",1056579,50014461,300851.030719467,294130.65929641,"New Terminal Inactive"
"Region6","holding","Retail Store",1073437,50095226,65153.9127756841,280614.876979031,"4 - 12  Months Old Terminal"
"Region6","holding","Retail Store",1018426,50030181,219706.521992804,120886.907876469,"> 12 Months"
"Region6","holding","Retail Store",1070097,50064893,174740.788022522,182243.702376494,"4 - 12  Months Old Terminal"
"Region6","holding","Retail Store",1069717,50030135,496581.933482317,402082.940474618,"> 12 Months"
"Region6","holding","Retail Store",1073348,50064140,334188.946077367,122751.560541801,"> 12 Months"
"Region6","holding","Retail Store",1052158,50011234,138557.212984888,382235.105916159,"> 12 Months"
"Region6","holding","Retail Store",1068434,50031409,204319.638805464,292413.335563149,"New Terminal Inactive"
"Region6","holding","Retail Store",1019328,50008590,58357.1219581645,163925.259319367,"> 12 Months"
"Region6","holding","Retail Store",1080582,50031071,309760.472494876,269931.845550425,"3 Months Old Terminal"
"Region6","holding","Retail Store",1040560,50024850,205357.518674573,201009.179335088,"2 Months old Terminal"
"Region6","holding","Retail Store",1022208,50090884,86571.3771644514,88785.7713350095,"New Terminal Inactive"
"Region6","holding","Retail Store",1077828,50042111,185325.053401059,301755.77583001,"3 Months Old Terminal"
"Region6","holding","Retail Store",1049634,50088831,484849.72440335,57299.2619583383,"4 - 12  Months Old Terminal"
"Region6","holding","Retail Store",1054477,50081605,462789.36982411,132605.697853258,"3 Months Old Terminal"
"Region6","holding","Retail Store",1098368,50047993,379500.819403678,336481.103693368,"4 - 12  Months Old Terminal"
"Region6","holding","Retail Store",1041560,50001741,288546.066726325,14826.6240605153,"4 - 12  Months Old Terminal"
"Region6","holding","Retail Store",1045167,50086496,101800.763150444,492630.097629037,"4 - 12  Months Old Terminal"
"Region6","holding","Retail Store",1044612,50024848,208727.50716377,343532.454873435,"> 12 Months"
"Region6","holding","Retail Store",1022058,50026625,142370.804950129,141417.325349525,"> 12 Months"
"Region6","holding","Retail Store",1046171,50033371,26271.3213681709,58976.4861071017,"2 Months old Terminal"
"Region6","holding","Retail Store",1047903,50053761,40933.7215025444,168075.121615082,"New Terminal Inactive"
"Region6","holding","Retail Store",1087248,50024217,39573.3498216141,305295.303013874,"New Terminal Inactive"
"Region6","holding","Retail Store",1004767,50050249,146383.722394938,492764.571462758,"2 Months old Terminal"
"Region6","holding","Retail Store",1082094,50024251,68498.440553667,284790.322182933,"> 12 Months"
"Region6","holding","Kirana Store",1069540,50008605,185605.649124598,76182.504513301,"3 Months Old Terminal"
"Region6","holding","Kirana Store",1006226,50024695,120266.000527889,369999.058006797,"> 12 Months"
"Region6","holding","Kirana Store",1098590,50013315,407575.703408569,108491.985966917,"2 Months old Terminal"
"Region6","holding","Kirana Store",1072793,50081662,57667.1759816818,69679.6395352576,"2 Months old Terminal"
"Region6","holding","Kirana Store",1059396,50037743,145835.355034098,377946.967100259,"New Terminal Inactive"
"Region6","holding","Kirana Store",1030879,50048251,286446.430324577,347775.124381064,"> 12 Months"
"Region6","holding","Kirana Store",1079939,50050754,69568.5928051826,293347.385266563,"4 - 12  Months Old Terminal"
"Region6","holding","Kirana Store",1028080,50045555,337902.881782968,116051.7044398,"New Terminal Inactive"
"Region6","holding","Kirana Store",1044495,50006627,436335.909808287,134329.289851477,"4 - 12  Months Old Terminal"
"Region6","holding","Kirana Store",1035619,50058260,377641.812562477,64197.9659765493,"4 - 12  Months Old Terminal"
"Region6","holding","Kirana Store",1066283,50014612,457810.342170997,71734.0209363028,"> 12 Months"
"Region6","holding","Kirana Store",1040283,50054835,113393.8848814,474392.782021314,"2 Months old Terminal"
"Region6","holding","Kirana Store",1054236,50028958,111646.971429,421584.12571298,"4 - 12  Months Old Terminal"
"Region6","holding","Kirana Store",1040744,50027512,495926.243274705,312461.521778023,"2 Months old Terminal"
"Region6","holding","Kirana Store",1003021,50042025,441352.432260057,420965.911095031,"2 Months old Terminal"
"Region6","holding","Kirana Store",1019456,50087916,324211.276999908,148598.250797018,"New Terminal Inactive"
"Region6","holding","Kirana Store",1030935,50035959,132651.60919982,412759.571836796,"2 Months old Terminal"
"Region6","holding","Kirana Store",1058612,50021349,7032.26738166995,418328.020173358,"> 12 Months"
"Region6","holding","Kirana Store",1092614,50062419,339076.253678184,219200.900891796,"New Terminal Inactive"
"Region6","holding","Hotels",1013776,50021698,464588.718853658,260419.053678168,"New Terminal Inactive"
"Region6","holding","Hotels",1005879,50039358,361723.068441497,369353.577495087,"3 Months Old Terminal"
"Region6","holding","Hotels",1062391,50013737,152458.041202277,278667.564426316,"2 Months old Terminal"
"Region6","holding","Hotels",1071738,50087159,169157.083116239,315140.251136152,"2 Months old Terminal"
"Region6","holding","Hotels",1026566,50038977,34353.6600915249,203206.485832809,"3 Months Old Terminal"
"Region6","holding","Hotels",1090460,50059317,242835.326050408,348217.113144463,"> 12 Months"
"Region6","holding","Hotels",1067056,50093004,334382.756492821,316806.060282513,"> 12 Months"
"Region6","holding","Hotels",1065431,50058280,163067.99282413,264404.763666214,"3 Months Old Terminal"
"Region6","holding","Hotels",1053329,50092559,490150.34058271,305304.10212162,"4 - 12  Months Old Terminal"
"Region6","holding","Hotels",1046320,50089215,220141.063568182,158559.114666423,"4 - 12  Months Old Terminal"
"Region6","holding","Hotels",1018071,50058520,62070.9462284576,492902.554640779,"3 Months Old Terminal"
"Region6","holding","Hotels",1038421,50066832,44797.5690555759,414987.063763896,"3 Months Old Terminal"
"Region6","holding","Hotels",1017890,50067619,201192.379558692,374211.869332241,"3 Months Old Terminal"
"Region6","holding","Hotels",1092459,50084168,58996.7823761981,411246.546513867,"4 - 12  Months Old Terminal"
"Region6","holding","Restaurants",1094241,50025177,99374.8913817108,95913.1578453816,"2 Months old Terminal"
"Region6","holding","Restaurants",1072923,50017280,338463.348495541,67731.3115673605,"New Terminal Inactive"
"Region6","holding","Restaurants",1094801,50080642,136798.002883559,421408.93691266,"2 Months old Terminal"
"Region6","holding","Restaurants",1034797,50042984,63602.3642786313,448160.921817645,"> 12 Months"
"Region6","holding","Restaurants",1000026,50097732,473008.263362339,340010.37373743,"3 Months Old Terminal"
